date_time,duration,source_ip,destination_ip,source_port,destination_port,protocol,flag,forwarding_status,tos,packets,bytes,label
27/07/2016 17:11,1.332,42.219.155.28,74.59.198.33,443,49920,TCP,.APRSF,0,0,10,3344,background
28/07/2016 1:26,9.013,42.219.156.27,195.128.50.36,4564,25,TCP,....S.,0,0,6,288,nerisbotnet
28/07/2016 1:58,0.564,216.53.184.90,42.219.156.211,64179,443,TCP,.AP.SF,0,0,10,1177,background
28/07/2016 8:44,0.0,42.219.154.129,165.202.210.201,53,30840,UDP,.A....,0,0,1,163,background
28/07/2016 0:42,0.0,42.219.150.246,42.219.154.69,41608,5030,TCP,....S.,0,0,1,44,scan11
28/07/2016 7:15,0.0,73.16.2.219,42.219.148.26,5931,53413,UDP,.A....,0,4,2,197,background
28/07/2016 0:51,0.0,42.219.150.247,42.219.156.30,63491,3809,TCP,....S.,0,0,1,44,scan44
27/07/2016 23:08,0.448,42.219.156.215,121.106.2.63,43286,25,TCP,.APRS.,0,0,6,440,anomaly-spam
28/07/2016 2:55,0.604,37.248.159.225,42.219.156.211,54906,80,TCP,.AP.SF,0,0,5,665,background
27/07/2016 18:24,3.036,42.219.159.90,96.215.244.24,42954,445,TCP,....S.,0,0,2,96,background
27/07/2016 15:03,0.232,42.219.156.211,211.166.136.33,80,61153,TCP,.AP.SF,0,0,5,989,background
27/07/2016 18:56,0.592,42.219.156.215,193.27.83.86,35789,25,TCP,.APRS.,0,0,6,438,anomaly-spam
28/07/2016 9:38,0.0,60.209.185.68,42.219.152.249,12788,53,UDP,.A....,0,0,1,84,background
28/07/2016 7:47,0.0,178.165.17.246,42.219.158.157,48227,53413,UDP,.A....,0,0,1,151,background
27/07/2016 21:06,0.0,42.219.155.103,143.72.8.137,43915,53,UDP,.A....,0,0,1,64,background
28/07/2016 0:50,0.0,42.219.150.243,42.219.152.20,48848,6502,TCP,....S.,0,0,1,44,scan44
28/07/2016 8:06,0.0,42.219.156.161,132.5.60.62,49388,53,UDP,.A....,0,0,2,164,background
27/07/2016 19:48,2.572,74.158.43.117,42.219.155.28,33304,443,TCP,.APRSF,0,0,15,2981,background
28/07/2016 0:11,0.0,42.219.152.20,42.219.150.242,80,12147,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:12,0.0,42.219.150.242,42.219.152.20,16203,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:28,0.0,42.219.154.69,42.219.150.241,80,11799,TCP,.A..S.,0,0,1,40,dos
28/07/2016 2:59,0.692,42.219.156.215,54.143.48.199,46201,25,TCP,.APRS.,0,0,6,448,anomaly-spam
28/07/2016 0:41,0.0,42.219.150.246,42.219.154.69,46704,901,TCP,....S.,0,0,1,44,scan11
27/07/2016 19:26,0.0,143.72.8.137,42.219.158.188,53,53667,UDP,.A....,0,0,1,78,blacklist
27/07/2016 19:25,18.476,42.219.158.188,60.242.232.65,80,12928,TCP,.AP.SF,0,0,58,81512,blacklist
28/07/2016 0:12,0.0,42.219.150.247,42.219.158.16,14566,80,TCP,...RS.,0,0,2,200,dos
27/07/2016 22:10,48.172,42.219.156.211,61.153.153.0,443,7535,TCP,.AP...,0,0,41,48128,background
27/07/2016 22:50,0.0,42.219.158.188,176.166.239.215,53,28269,UDP,.A....,0,0,1,167,blacklist
27/07/2016 17:46,0.44,193.27.83.86,42.219.156.212,25,33025,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 18:36,0.0,42.219.159.92,43.164.45.65,58202,443,TCP,.A....,0,0,1,41,background
27/07/2016 17:40,0.0,196.176.229.236,42.219.158.188,53716,80,TCP,.A...F,0,0,1,52,blacklist
28/07/2016 4:03,9.0,42.219.153.76,185.97.125.16,8863,21,TCP,....S.,0,0,3,180,blacklist
27/07/2016 16:21,0.0,143.72.4.250,42.219.154.167,53,47488,UDP,.A....,0,0,1,148,background
27/07/2016 19:43,0.0,143.72.8.137,42.219.158.161,53,44679,UDP,.A....,0,0,1,130,background
27/07/2016 18:51,0.0,57.88.36.203,42.219.159.182,443,50841,TCP,.A....,0,0,1,52,background
28/07/2016 0:51,0.0,42.219.150.242,42.219.154.69,41103,85,TCP,....S.,0,0,1,44,scan44
28/07/2016 0:02,0.0,42.219.158.16,42.219.150.246,80,15155,TCP,.A..S.,0,0,1,40,dos
27/07/2016 18:38,1.104,42.219.159.85,106.150.0.129,51115,443,TCP,.AP.SF,0,0,10,4033,background
27/07/2016 22:12,0.0,170.235.210.221,42.219.159.90,445,47777,TCP,.A.R..,0,72,1,40,background
27/07/2016 15:22,4.0,60.44.48.247,42.219.150.205,80,46845,TCP,.A..S.,0,72,1,44,blacklist
28/07/2016 8:08,0.24,209.62.233.107,42.219.145.25,58367,80,TCP,.AP.S.,0,0,12,1210,background
27/07/2016 15:45,0.0,141.191.62.107,43.164.49.177,46359,443,TCP,.A...F,0,0,1,52,background
27/07/2016 23:36,0.0,42.219.155.123,51.222.13.137,53,57361,UDP,.A....,0,0,1,122,background
28/07/2016 1:09,0.52,54.143.48.135,42.219.156.215,25,48152,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 0:55,0.608,214.237.247.53,42.219.156.211,49831,80,TCP,.AP.SF,0,0,6,689,background
27/07/2016 17:14,0.444,193.27.83.86,42.219.156.213,25,60029,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 2:24,2.876,74.217.237.142,42.219.158.156,29633,443,TCP,.AP.S.,0,72,9,1551,background
27/07/2016 14:12,2.996,42.219.159.90,149.20.74.235,15231,445,TCP,....S.,0,0,2,96,background
28/07/2016 6:38,0.0,37.235.183.183,42.219.158.178,53,38951,UDP,.A....,0,0,1,91,background
27/07/2016 23:44,0.004,42.219.159.90,193.27.15.35,6463,443,TCP,.AP...,0,0,3,2541,background
27/07/2016 16:20,4.012,42.219.156.211,165.129.45.214,443,59370,TCP,.AP.SF,0,0,7,1386,background
28/07/2016 9:36,0.0,102.250.231.175,42.219.155.59,80,58335,TCP,.A...F,0,40,1,40,background
28/07/2016 1:33,9.007,42.219.158.21,46.4.116.200,4809,25,TCP,....S.,0,0,6,288,nerisbotnet
28/07/2016 3:25,0.0,42.219.159.90,65.121.206.176,2162,445,TCP,....S.,0,0,1,48,background
28/07/2016 0:55,40.156,42.219.156.243,202.40.164.47,22001,54349,TCP,.AP...,0,0,2,108,background
27/07/2016 19:12,22.272,42.219.158.156,168.38.13.41,443,62708,TCP,.AP.SF,0,0,10,1005,background
27/07/2016 20:43,0.436,193.27.83.86,42.219.156.213,25,32897,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 2:19,0.584,42.219.156.213,193.27.83.68,46010,25,TCP,.APRS.,0,0,6,442,anomaly-spam
27/07/2016 17:14,0.436,193.27.83.86,42.219.156.215,25,45502,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 21:56,0.0,42.219.159.95,194.102.193.109,27720,5222,TCP,.AP...,0,0,1,93,background
28/07/2016 4:04,0.0,42.219.156.243,219.198.178.36,22001,44428,TCP,.AP...,0,0,1,54,background
28/07/2016 7:06,0.0,71.251.44.103,42.219.153.27,8089,10607,UDP,.A....,0,72,1,69,background
27/07/2016 15:26,0.004,168.101.213.54,42.219.148.154,57403,53413,UDP,.A....,0,0,2,197,background
28/07/2016 0:42,0.0,42.219.150.246,42.219.154.69,38273,3689,TCP,....S.,0,0,1,44,scan11
27/07/2016 14:54,3.324,42.219.155.123,187.124.150.151,80,56642,TCP,.AP.SF,0,0,7,3226,background
28/07/2016 3:33,0.82,42.219.156.211,211.52.125.78,80,53043,TCP,.AP.SF,0,0,4,1194,background
27/07/2016 20:28,0.528,54.143.48.135,42.219.156.212,25,52631,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 7:19,14.068,42.219.155.181,114.153.163.213,993,52051,TCP,.AP...,0,0,8,1016,background
27/07/2016 17:59,3.968,43.164.45.78,42.219.159.85,443,26884,TCP,.AP.SF,0,0,18,19975,background
28/07/2016 0:25,0.0,62.192.229.118,42.219.159.90,445,55492,TCP,.A.R..,0,72,1,40,background
27/07/2016 23:54,0.72,42.219.156.212,193.27.6.136,40219,25,TCP,.APRS.,0,0,6,427,anomaly-spam
28/07/2016 1:19,0.0,143.72.8.137,42.219.158.16,53,32927,UDP,.A....,0,0,1,86,nerisbotnet
28/07/2016 3:13,0.74,106.150.228.142,42.219.154.108,6299,80,TCP,.AP.S.,0,2,4,1097,background
28/07/2016 0:52,0.0,42.219.150.247,42.219.156.30,49783,1039,TCP,....S.,0,0,1,44,scan44
27/07/2016 14:48,3.976,42.219.154.128,226.206.124.77,25,1610,TCP,.AP.S.,0,0,7,619,background
27/07/2016 19:22,0.0,42.219.159.82,201.167.133.229,8000,53115,TCP,.A....,0,0,1,52,background
28/07/2016 0:50,0.0,42.219.150.246,42.219.158.16,55490,5910,TCP,....S.,0,0,1,44,scan44
27/07/2016 16:41,9.012,42.219.157.8,60.151.63.140,62497,80,TCP,....S.,0,0,3,152,background
28/07/2016 2:28,0.532,193.26.243.129,42.219.156.213,25,48591,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 7:06,3.0,42.219.159.90,165.89.56.12,59169,445,TCP,....S.,0,0,2,96,background
27/07/2016 14:10,0.0,42.219.152.249,255.174.241.83,53,50876,UDP,.A....,0,0,1,85,background
28/07/2016 0:52,0.0,42.219.150.242,42.219.154.69,58371,6059,TCP,....S.,0,0,1,44,scan44
28/07/2016 0:23,0.0,42.219.150.243,42.219.152.20,2830,80,TCP,....S.,0,0,1,160,dos
27/07/2016 14:08,0.372,219.97.135.186,42.219.156.211,51784,80,TCP,.AP.SF,0,72,5,595,background
28/07/2016 0:41,0.0,42.219.150.246,42.219.154.69,46704,32771,TCP,....S.,0,0,1,44,scan11
27/07/2016 16:08,0.0,143.72.4.250,42.219.154.156,53,43542,UDP,.A....,0,0,1,146,background
28/07/2016 0:10,0.0,42.219.152.20,42.219.150.243,80,7934,TCP,.A..S.,0,0,1,40,dos
27/07/2016 20:12,0.0,42.219.158.213,36.178.196.253,52278,10010,TCP,.A....,0,40,1,52,background
28/07/2016 3:31,0.692,42.219.156.212,193.26.243.182,48131,25,TCP,.APRS.,0,0,6,424,anomaly-spam
27/07/2016 22:55,0.0,208.91.64.23,42.219.153.7,50152,53,UDP,.A....,0,0,1,84,background
28/07/2016 2:36,2.936,42.219.159.90,230.62.201.91,47114,445,TCP,....S.,0,0,2,96,background
28/07/2016 0:11,0.0,42.219.150.242,42.219.152.20,10493,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 6:08,0.0,42.219.159.194,204.97.73.36,53,40496,UDP,.A....,0,0,1,96,background
28/07/2016 0:52,0.0,42.219.150.243,42.219.152.20,50195,2049,TCP,....S.,0,0,1,44,scan44
28/07/2016 0:12,0.0,42.219.152.20,42.219.150.242,80,15765,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:42,0.0,42.219.150.246,42.219.154.69,63973,5102,TCP,....S.,0,0,1,44,scan11
27/07/2016 22:33,2.944,42.219.159.90,239.16.235.222,15346,445,TCP,....S.,0,0,2,96,background
28/07/2016 1:39,4.508,216.37.92.97,42.219.155.123,45306,443,TCP,.AP.S.,0,0,50,5532,background
28/07/2016 2:46,10.116,42.219.156.211,165.211.248.167,443,39484,TCP,.AP.S.,0,0,9,5551,background
28/07/2016 0:11,0.0,42.219.152.20,42.219.150.243,80,12667,TCP,.A..S.,0,0,1,40,dos
28/07/2016 1:30,0.54,193.27.6.180,42.219.156.212,25,34911,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 16:28,0.0,36.67.32.206,42.219.154.128,63169,34707,TCP,....S.,0,2,1,52,background
27/07/2016 17:39,6.076,168.38.13.56,42.219.158.156,54547,443,TCP,.AP.SF,0,0,7,891,background
27/07/2016 19:22,0.0,53.169.167.74,42.219.159.86,80,52531,TCP,.A....,0,40,1,52,blacklist
28/07/2016 5:56,0.048,223.115.166.177,42.219.159.197,8291,50359,TCP,.A..SF,0,0,2,92,background
27/07/2016 23:38,1.392,100.4.215.115,42.219.158.188,38592,80,TCP,.AP.SF,0,40,12,824,blacklist
28/07/2016 4:27,0.0,42.219.147.178,143.72.4.250,33943,53,UDP,.A....,0,0,1,83,background
28/07/2016 1:20,0.0,143.72.8.137,42.219.156.31,53,44845,UDP,.A....,0,0,1,86,nerisbotnet
28/07/2016 1:57,0.0,42.219.152.21,143.72.8.137,54973,53,UDP,.A....,0,0,1,70,nerisbotnet
27/07/2016 21:50,3.028,42.219.159.95,57.17.222.20,6023,445,TCP,....S.,0,0,2,96,background
28/07/2016 7:49,0.0,211.170.126.33,42.219.153.62,43621,53,UDP,.A....,0,40,1,70,background
27/07/2016 19:36,0.208,42.219.145.158,220.66.95.49,3794,5938,TCP,.AP...,0,0,2,104,background
28/07/2016 3:38,0.692,42.219.156.213,54.143.48.199,49212,25,TCP,.APRS.,0,0,6,435,anomaly-spam
28/07/2016 1:48,0.436,193.27.83.68,42.219.156.215,25,43919,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 4:03,1.088,42.219.154.151,71.21.41.19,587,61902,TCP,.AP.SF,0,0,6,476,background
28/07/2016 5:53,4.164,216.59.152.219,42.219.156.211,58810,443,TCP,.AP.SF,0,0,8,989,background
28/07/2016 3:19,0.696,42.219.156.212,193.26.243.182,59745,25,TCP,.APRS.,0,0,6,431,anomaly-spam
27/07/2016 22:57,0.72,42.219.156.215,193.27.6.180,40154,25,TCP,.APRS.,0,0,6,433,anomaly-spam
27/07/2016 22:39,3.04,42.219.159.90,162.131.239.249,58971,445,TCP,....S.,0,0,2,96,background
27/07/2016 19:26,0.932,42.219.158.178,176.206.243.185,110,49865,TCP,.AP.SF,0,0,13,3527,background
28/07/2016 6:12,3.004,42.219.159.90,233.62.19.41,44583,445,TCP,....S.,0,0,2,96,background
28/07/2016 0:50,0.0,42.219.150.242,42.219.154.69,42703,1091,TCP,....S.,0,0,1,44,scan44
28/07/2016 9:32,2.824,42.219.159.95,136.197.86.245,53612,445,TCP,....S.,0,0,2,96,background
27/07/2016 19:56,0.716,42.219.156.212,193.27.1.120,47896,25,TCP,.APRS.,0,0,6,426,anomaly-spam
27/07/2016 18:51,1.004,60.56.180.24,42.219.158.242,80,46497,TCP,.AP.SF,0,0,4,565,blacklist
27/07/2016 22:16,0.448,42.219.156.215,121.106.2.63,46724,25,TCP,.APRS.,0,0,6,439,anomaly-spam
27/07/2016 14:42,0.0,42.219.156.239,165.9.117.162,53,64935,UDP,.A....,0,0,1,142,background
28/07/2016 0:51,0.0,42.219.157.12,60.11.148.225,56521,53,UDP,.A....,0,0,1,76,background
27/07/2016 21:52,1.336,42.219.155.28,70.210.212.87,443,3044,TCP,.APRSF,0,0,10,3344,background
27/07/2016 19:05,1.756,220.72.35.42,42.219.155.56,2911,80,TCP,.AP.SF,0,72,22,1523,background
28/07/2016 0:22,0.0,42.219.158.16,42.219.150.247,80,18645,TCP,.A..S.,0,0,1,40,dos
28/07/2016 4:01,0.7,42.219.156.212,193.26.243.174,40614,25,TCP,.APRS.,0,0,6,424,anomaly-spam
28/07/2016 1:50,0.72,42.219.156.213,193.27.6.180,39136,25,TCP,.APRS.,0,0,6,436,anomaly-spam
28/07/2016 2:59,0.0,208.91.64.28,42.219.154.108,48450,53,UDP,.A....,0,0,1,78,background
27/07/2016 23:23,0.0,143.72.8.137,42.219.158.188,53,51365,UDP,.A....,0,0,1,135,blacklist
27/07/2016 19:36,0.54,193.27.1.120,42.219.156.212,25,35524,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 2:40,0.0,192.22.24.92,42.219.153.89,5228,53319,TCP,.A....,0,0,1,52,background
28/07/2016 2:41,0.524,193.26.243.129,42.219.156.215,25,37525,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 0:22,0.0,42.219.150.246,42.219.158.16,15229,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 3:33,5.632,42.219.154.97,36.69.160.51,80,38134,TCP,.AP.SF,0,0,14,16266,background
28/07/2016 1:09,3.068,42.219.159.95,91.129.52.243,48047,445,TCP,....S.,0,0,2,96,background
27/07/2016 16:30,5.62,42.219.158.156,74.217.177.78,443,8193,TCP,.AP.SF,0,0,60,72295,background
28/07/2016 1:32,126.132,212.117.171.138,42.219.152.23,65500,3756,TCP,.AP.SF,0,0,6,299,nerisbotnet
27/07/2016 19:09,3.056,42.219.159.95,90.198.148.208,9603,445,TCP,....S.,0,0,2,96,background
28/07/2016 3:39,5.916,42.219.155.28,70.210.176.80,443,27316,TCP,.APRSF,0,0,10,3344,background
27/07/2016 20:50,0.0,106.150.248.159,42.219.153.27,40020,10607,UDP,.A....,0,0,1,48,background
27/07/2016 23:13,0.0,143.72.8.137,42.219.158.161,53,51601,UDP,.A....,0,0,1,85,background
28/07/2016 4:01,0.14,42.219.158.188,64.255.96.112,80,53867,TCP,...R..,0,72,2,80,blacklist
27/07/2016 17:00,0.0,42.219.156.239,204.97.74.131,53,57707,UDP,.A....,0,0,1,124,background
27/07/2016 21:13,0.56,193.27.6.180,42.219.156.213,25,52275,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 21:15,0.0,42.219.158.226,143.72.8.137,55863,53,UDP,.A....,0,0,1,52,background
27/07/2016 21:49,5.136,42.219.158.175,211.55.54.72,443,61170,TCP,.AP.SF,0,0,9,1445,background
28/07/2016 0:12,0.0,42.219.158.16,42.219.150.247,80,14118,TCP,.A..S.,0,0,1,40,dos
27/07/2016 21:13,1.388,42.219.153.164,62.100.54.155,80,42366,TCP,.AP.SF,0,0,14,15633,background
27/07/2016 20:28,0.72,42.219.156.212,193.27.6.165,43404,25,TCP,.APRS.,0,0,6,437,anomaly-spam
28/07/2016 7:27,1.66,133.18.60.180,42.219.159.82,52856,10021,TCP,.AP.SF,0,64,10,446,background
27/07/2016 18:00,4.156,42.219.156.211,131.139.56.201,80,55043,TCP,.AP.SF,0,0,4,947,background
28/07/2016 3:27,0.0,112.92.240.203,42.219.157.9,40051,80,TCP,....S.,0,40,1,40,background
27/07/2016 20:22,3.0,42.219.158.180,168.183.25.82,443,50522,TCP,.AP.SF,0,0,8,1661,background
27/07/2016 22:48,0.436,193.27.83.86,42.219.156.215,25,54724,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 21:46,2.636,211.139.3.115,42.219.153.147,65142,80,TCP,.AP.SF,0,0,17,1274,background
28/07/2016 0:51,0.0,42.219.156.30,42.219.150.247,6669,63174,TCP,.A.R..,0,0,1,40,scan44
28/07/2016 3:25,9.028,79.210.148.31,42.219.150.190,50091,23,TCP,....S.,0,72,1,60,background
28/07/2016 9:35,2.976,215.152.14.142,42.219.151.198,2381,445,TCP,....S.,0,40,2,96,background
27/07/2016 19:26,0.0,143.72.8.137,42.219.158.164,53,46723,UDP,.A....,0,0,1,125,background
27/07/2016 14:07,0.0,42.219.159.93,43.164.49.187,52803,443,TCP,.A....,0,0,1,41,background
27/07/2016 21:50,0.324,240.31.43.193,42.219.153.68,443,46797,TCP,.AP.SF,0,0,14,7687,background
27/07/2016 18:01,0.304,213.212.198.117,42.219.156.211,51061,80,TCP,.AP.SF,0,0,5,655,background
27/07/2016 17:08,1.272,42.219.155.28,70.210.177.60,443,13433,TCP,.APRSF,0,0,10,3344,background
28/07/2016 0:11,0.004,42.219.150.246,42.219.158.16,8944,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 2:24,0.0,221.153.250.6,42.219.149.174,58877,53413,UDP,.A....,0,40,2,197,background
27/07/2016 22:05,5.528,178.106.61.168,42.219.159.76,51413,27027,UDP,.A....,0,4,3,290,background
28/07/2016 0:41,0.0,42.219.150.246,42.219.154.69,47198,4279,TCP,....S.,0,0,1,44,scan11
28/07/2016 2:10,0.52,193.26.243.145,42.219.156.213,25,60132,TCP,.AP.SF,0,0,5,958,anomaly-spam
28/07/2016 0:09,0.0,42.219.152.20,42.219.150.242,80,1848,TCP,.A..S.,0,0,1,40,dos
28/07/2016 7:01,2.6,237.131.49.34,42.219.158.161,55780,25,TCP,.AP.SF,0,40,8,423,background
28/07/2016 0:10,0.0,42.219.158.16,42.219.150.247,80,7691,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:50,0.52,54.143.48.135,42.219.156.215,25,35883,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 18:23,0.0,204.97.44.216,42.219.153.62,63198,53,UDP,.A....,0,0,1,77,background
28/07/2016 8:55,0.0,49.23.158.39,42.219.147.178,80,51995,TCP,.A.R..,0,0,1,40,background
28/07/2016 2:15,0.316,42.219.153.128,243.78.186.89,80,8249,TCP,.AP.SF,0,0,5,652,background
28/07/2016 0:51,0.0,42.219.150.243,42.219.152.20,42036,33354,TCP,....S.,0,0,1,44,scan44
27/07/2016 17:15,0.592,193.27.1.135,42.219.156.212,25,41202,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 17:35,0.0,42.219.153.62,202.137.11.57,53,28480,UDP,.A....,0,0,1,198,background
27/07/2016 19:37,0.72,42.219.156.215,193.27.1.120,42407,25,TCP,.APRS.,0,0,6,435,anomaly-spam
28/07/2016 3:49,0.0,42.219.153.7,53.228.66.22,53,53,UDP,.A....,0,0,1,68,background
27/07/2016 15:17,4.512,42.219.156.211,165.12.99.152,443,40730,TCP,.AP.SF,0,0,11,6193,background
28/07/2016 7:48,4.236,216.62.201.64,42.219.156.211,41050,443,TCP,.AP.S.,0,0,4,352,background
28/07/2016 4:12,0.692,42.219.156.215,193.26.243.174,55743,25,TCP,.APRS.,0,0,6,436,anomaly-spam
28/07/2016 0:51,0.0,42.219.150.243,42.219.152.20,42036,617,TCP,....S.,0,0,1,44,scan44
28/07/2016 8:03,2.968,42.219.159.90,85.61.251.92,40097,445,TCP,....S.,0,0,2,96,background
28/07/2016 8:06,0.16,52.74.223.105,42.219.157.222,80,21678,TCP,.A.RS.,0,40,2,88,blacklist
28/07/2016 8:17,0.0,42.219.153.62,43.214.115.42,53,25207,UDP,.A....,0,0,1,70,background
27/07/2016 17:38,0.0,201.112.5.139,42.219.156.211,47859,80,TCP,.A...F,0,0,1,52,background
28/07/2016 0:24,0.0,42.219.152.20,42.219.150.243,80,7200,TCP,.A..S.,0,0,1,40,dos
27/07/2016 20:00,2.668,223.11.162.117,42.219.158.188,52143,80,TCP,.AP.SF,0,0,7,898,blacklist
28/07/2016 3:55,0.0,42.219.158.190,85.194.82.198,53,58885,UDP,.A....,0,0,1,89,background
28/07/2016 0:11,0.0,42.219.150.242,42.219.152.20,8848,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:21,0.0,42.219.158.16,42.219.150.246,80,11539,TCP,.A..S.,0,0,1,40,dos
27/07/2016 18:06,1.0,54.143.48.199,42.219.156.215,25,33279,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 1:05,0.556,54.143.48.135,42.219.156.213,25,60050,TCP,.AP.SF,0,0,5,961,anomaly-spam
27/07/2016 19:36,0.72,42.219.156.213,193.27.1.120,40188,25,TCP,.APRS.,0,0,6,437,anomaly-spam
28/07/2016 0:04,0.736,42.219.156.213,193.27.6.136,40867,25,TCP,.APRS.,0,0,6,441,anomaly-spam
28/07/2016 5:25,2.96,42.219.159.90,236.25.119.193,41988,445,TCP,....S.,0,0,2,96,background
28/07/2016 3:45,0.372,42.219.153.68,79.221.192.144,80,51061,TCP,.AP.SF,0,0,4,775,background
28/07/2016 0:12,0.0,42.219.158.16,42.219.150.247,80,17985,TCP,.A..S.,0,0,1,40,dos
27/07/2016 15:35,0.0,245.120.1.81,42.219.151.181,35973,53413,UDP,.A....,0,0,1,151,background
27/07/2016 19:38,9.164,42.219.158.226,219.100.9.24,80,60173,TCP,.AP.S.,0,0,3,920,background
27/07/2016 14:32,9.14,165.239.28.71,42.219.154.105,11239,43135,TCP,....S.,0,0,3,152,background
28/07/2016 3:51,0.0,143.72.8.137,42.219.158.161,53,56105,UDP,.A....,0,0,1,141,background
27/07/2016 20:48,0.584,42.219.156.212,193.27.83.86,50147,25,TCP,.APRS.,0,0,6,441,anomaly-spam
28/07/2016 6:55,8.996,42.219.153.44,197.179.201.154,34741,25,TCP,....S.,0,0,3,180,blacklist
28/07/2016 0:00,0.0,42.219.158.16,42.219.150.246,80,4732,TCP,.A..S.,0,0,1,40,dos
28/07/2016 0:49,0.0,42.219.150.247,42.219.156.30,63479,1309,TCP,....S.,0,0,1,44,scan44
28/07/2016 1:27,9.012,42.219.158.19,85.233.144.10,2180,25,TCP,....S.,0,0,6,288,nerisbotnet
27/07/2016 19:26,0.444,193.27.83.103,42.219.156.212,25,36110,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 0:39,0.0,42.219.158.190,52.4.106.18,53,36042,UDP,.A....,0,0,1,91,background
27/07/2016 19:44,3.732,42.219.155.28,64.101.77.127,443,58061,TCP,.APRSF,0,0,9,3292,background
28/07/2016 1:27,0.101,42.219.156.28,66.96.204.109,2079,53,UDP,......,0,0,2,116,nerisbotnet
27/07/2016 13:50,1.756,177.234.39.43,42.219.154.107,80,40670,TCP,.AP.SF,0,72,4,425,background
28/07/2016 6:44,24.816,168.105.115.188,42.219.156.211,44583,443,TCP,.AP.S.,0,0,13,2070,background
28/07/2016 0:09,0.124,108.66.255.199,42.219.156.214,25,35222,TCP,.AP.SF,0,72,3,234,anomaly-spam
28/07/2016 3:44,0.508,188.31.65.98,42.219.145.119,38585,80,TCP,.AP..F,0,24,9,677,background
27/07/2016 14:15,0.628,42.219.155.56,211.55.5.244,80,13290,TCP,.AP.SF,0,0,70,99531,background
27/07/2016 16:29,2.94,42.219.154.123,133.6.234.118,55529,25,TCP,.APRS.,0,0,247,347663,background
28/07/2016 0:10,0.0,42.219.152.20,42.219.150.243,80,4825,TCP,.A..S.,0,0,1,40,dos
27/07/2016 16:10,0.0,143.72.8.137,42.219.154.105,53,39748,UDP,.A....,0,0,1,133,background
28/07/2016 4:04,0.02,143.72.8.137,42.219.156.210,53,55952,UDP,.A....,0,0,2,360,background
27/07/2016 20:17,0.0,192.128.247.83,42.219.158.179,58617,53,UDP,.A....,0,0,1,56,background
28/07/2016 2:37,0.0,42.219.156.211,61.150.131.43,80,32873,TCP,.A....,0,0,1,52,background
27/07/2016 20:35,0.0,143.72.8.137,42.219.154.129,53,58863,UDP,.A....,0,0,1,136,background
28/07/2016 0:27,0.0,42.219.150.241,42.219.154.69,5118,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 0:24,0.0,42.219.152.20,42.219.150.243,80,11025,TCP,.A..S.,0,0,1,40,dos
27/07/2016 18:45,2.98,42.219.159.92,78.160.191.56,60399,80,TCP,.A...F,0,0,2,104,background
28/07/2016 5:40,0.548,193.27.1.135,42.219.156.215,25,34674,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 0:48,0.58,42.219.156.212,193.27.83.86,42889,25,TCP,.APRS.,0,0,6,434,anomaly-spam
27/07/2016 18:03,0.372,201.171.125.35,42.219.156.211,65321,443,TCP,.AP.SF,0,0,9,1309,background
28/07/2016 0:12,0.008,42.219.150.247,42.219.158.16,15623,80,TCP,...RS.,0,0,2,200,dos
28/07/2016 5:52,0.524,193.26.243.174,42.219.156.213,25,34340,TCP,.AP.SF,0,0,5,961,anomaly-spam
28/07/2016 3:08,0.804,32.125.115.54,42.219.153.112,51808,80,TCP,.AP.SF,0,0,8,701,background
28/07/2016 8:40,0.0,143.72.8.137,42.219.157.20,53,54818,UDP,.A....,0,0,1,95,background
27/07/2016 18:06,0.0,42.219.158.242,57.41.5.186,42603,161,UDP,.A....,0,0,1,76,background
28/07/2016 8:49,2.992,42.219.159.95,252.245.182.193,5219,445,TCP,....S.,0,0,2,96,background
